dataset_id,persona_id,statement,categories
conversation_44_user_2,20059c5cf018c2eb5261e9a748a4f8ec906cbe881209313ff59fdbfb822dd587,My dogs name is toto.,Uncategorized
conversation_44_user_2,20059c5cf018c2eb5261e9a748a4f8ec906cbe881209313ff59fdbfb822dd587,My favorite food is meatloaf.,Preferences_Interests
conversation_45_user_1,13d95b2dd6620120510d0a6d90c88e32f520fa21bc52be27cabd7aa688708627,I am vegan.,Personality_Traits
conversation_45_user_1,13d95b2dd6620120510d0a6d90c88e32f520fa21bc52be27cabd7aa688708627,I enjoy walking on the beach.,Preferences_Interests
conversation_45_user_1,13d95b2dd6620120510d0a6d90c88e32f520fa21bc52be27cabd7aa688708627,I have red hair.,Uncategorized
conversation_45_user_1,13d95b2dd6620120510d0a6d90c88e32f520fa21bc52be27cabd7aa688708627,I live close to the coast.,Demographics
conversation_45_user_1,13d95b2dd6620120510d0a6d90c88e32f520fa21bc52be27cabd7aa688708627,I work at a retail store.,Personal_Background
conversation_45_user_2,69e27ab1293f46b7c50575293236130d96f185f1455d6756e8481ebd281f3f27,I love dogs.,Personality_Traits
conversation_45_user_2,69e27ab1293f46b7c50575293236130d96f185f1455d6756e8481ebd281f3f27,I love to cook.,"Preferences_Interests, Personality_Traits"
conversation_45_user_2,69e27ab1293f46b7c50575293236130d96f185f1455d6756e8481ebd281f3f27,My dad was a carsalesman.,Personal_Background
conversation_45_user_2,69e27ab1293f46b7c50575293236130d96f185f1455d6756e8481ebd281f3f27,I like to fish.,Preferences_Interests
conversation_45_user_2,69e27ab1293f46b7c50575293236130d96f185f1455d6756e8481ebd281f3f27,I am a happy person.,Personality_Traits
conversation_46_user_1,7b0d1e1cbd2a9c67b412d7003dd293dfee9a620282f2419743d6bfbefd2a896f,I am vegan.,Personality_Traits
conversation_46_user_1,7b0d1e1cbd2a9c67b412d7003dd293dfee9a620282f2419743d6bfbefd2a896f,I work in a veterinary office.,Personal_Background
conversation_46_user_1,7b0d1e1cbd2a9c67b412d7003dd293dfee9a620282f2419743d6bfbefd2a896f,My favorite food is strawberries.,Preferences_Interests
conversation_46_user_1,7b0d1e1cbd2a9c67b412d7003dd293dfee9a620282f2419743d6bfbefd2a896f,I love to go to the beach.,Personality_Traits
conversation_46_user_2,8a4fcee119fc3b18a0ea9d82a5c2a2797ae59065327565cb30eea0091b549e0b,I have 4 pets.,Uncategorized
conversation_46_user_2,8a4fcee119fc3b18a0ea9d82a5c2a2797ae59065327565cb30eea0091b549e0b,"I enjoy magic the gathering , it is a card game.","Preferences_Interests, Social_Relationships"
conversation_46_user_2,8a4fcee119fc3b18a0ea9d82a5c2a2797ae59065327565cb30eea0091b549e0b,My favorite food is jello.,Preferences_Interests
conversation_46_user_2,8a4fcee119fc3b18a0ea9d82a5c2a2797ae59065327565cb30eea0091b549e0b,I live in an apartment.,Demographics
conversation_46_user_2,8a4fcee119fc3b18a0ea9d82a5c2a2797ae59065327565cb30eea0091b549e0b,I can t whistle.,Uncategorized
conversation_47_user_1,af1c36b762f76e5eb860244b841a80e61a1ea1c44f81daf9215c18936da855a9,I am vegan.,Personality_Traits
conversation_47_user_1,af1c36b762f76e5eb860244b841a80e61a1ea1c44f81daf9215c18936da855a9,I work in a veterinary office.,Personal_Background
conversation_47_user_1,af1c36b762f76e5eb860244b841a80e61a1ea1c44f81daf9215c18936da855a9,My favorite food is strawberries.,Preferences_Interests
conversation_47_user_1,af1c36b762f76e5eb860244b841a80e61a1ea1c44f81daf9215c18936da855a9,I love to go to the beach.,Personality_Traits
conversation_47_user_1,af1c36b762f76e5eb860244b841a80e61a1ea1c44f81daf9215c18936da855a9,I have 2 cats.,Uncategorized
conversation_47_user_2,d2e83cca408b695a4799292d0b3ed19e34a8f06f81f24b2a1b1cfcf4eb7c34e7,I drive a nice car.,Personality_Traits
conversation_47_user_2,d2e83cca408b695a4799292d0b3ed19e34a8f06f81f24b2a1b1cfcf4eb7c34e7,I work all the time.,Personal_Background
conversation_47_user_2,d2e83cca408b695a4799292d0b3ed19e34a8f06f81f24b2a1b1cfcf4eb7c34e7,I take pride in my job managing the restaurant.,"Personal_Background, Preferences_Interests"
conversation_47_user_2,d2e83cca408b695a4799292d0b3ed19e34a8f06f81f24b2a1b1cfcf4eb7c34e7,My family is very important to me.,"Personal_Background, Personality_Traits"
conversation_47_user_2,d2e83cca408b695a4799292d0b3ed19e34a8f06f81f24b2a1b1cfcf4eb7c34e7,My brothers work with me.,Personal_Background
conversation_48_user_1,b658a175c275fd024d1b2d947dbd468bceeca7d7d6460b1e27d012392ac2b4fe,I am vegan.,Personality_Traits
conversation_48_user_1,b658a175c275fd024d1b2d947dbd468bceeca7d7d6460b1e27d012392ac2b4fe,I decided to become vegan a year ago.,Demographics
conversation_48_user_1,b658a175c275fd024d1b2d947dbd468bceeca7d7d6460b1e27d012392ac2b4fe,I work at the grocery store.,Personal_Background
conversation_48_user_1,b658a175c275fd024d1b2d947dbd468bceeca7d7d6460b1e27d012392ac2b4fe,Sometimes i volunteer at an urban farm.,Habits_Routines
conversation_48_user_1,b658a175c275fd024d1b2d947dbd468bceeca7d7d6460b1e27d012392ac2b4fe,I help around with bookkeeping and tours.,Preferences_Interests
conversation_48_user_2,eb1239cae60fa089dca2601a63e3edbf110f1616dba85a1890f2e94c65bb7e2f,I like the color blue or red.,Preferences_Interests
conversation_48_user_2,eb1239cae60fa089dca2601a63e3edbf110f1616dba85a1890f2e94c65bb7e2f,I have always wanted to travel to ireland or puerto rico.,Preferences_Interests
conversation_48_user_2,eb1239cae60fa089dca2601a63e3edbf110f1616dba85a1890f2e94c65bb7e2f,I love the country but enjoy visiting the city life.,"Preferences_Interests, Personality_Traits"
conversation_48_user_2,eb1239cae60fa089dca2601a63e3edbf110f1616dba85a1890f2e94c65bb7e2f,"I have two dogs , one pitbull and old english bulldog.",Demographics
conversation_48_user_2,eb1239cae60fa089dca2601a63e3edbf110f1616dba85a1890f2e94c65bb7e2f,I use to be a wild child.,Personal_Background
conversation_49_user_1,23743d7b638927ef6e9fcbe5f465d10218dc72d4ee82efaf2fd3c23bd0b111f8,I am vegan.,Personality_Traits
conversation_49_user_1,23743d7b638927ef6e9fcbe5f465d10218dc72d4ee82efaf2fd3c23bd0b111f8,I am leaving for college in three months.,Personal_Background
conversation_49_user_1,23743d7b638927ef6e9fcbe5f465d10218dc72d4ee82efaf2fd3c23bd0b111f8,My father is a mechanic.,Personal_Background
conversation_49_user_1,23743d7b638927ef6e9fcbe5f465d10218dc72d4ee82efaf2fd3c23bd0b111f8,My favorite band is muse.,Preferences_Interests
conversation_49_user_2,8a6a67a4e0de78006600b2f02c6bcf7f3428b702ea14a11f9a35ec78ece87be9,My husband and i have a suicide pact.,Personal_Background
conversation_49_user_2,8a6a67a4e0de78006600b2f02c6bcf7f3428b702ea14a11f9a35ec78ece87be9,I love agatha christie novels.,"Preferences_Interests, Personality_Traits"
conversation_49_user_2,8a6a67a4e0de78006600b2f02c6bcf7f3428b702ea14a11f9a35ec78ece87be9,I grow the tallest sunflowers you have ever seen.,Personal_Background
conversation_49_user_2,8a6a67a4e0de78006600b2f02c6bcf7f3428b702ea14a11f9a35ec78ece87be9,I spend most of my days working at my churchs food pantry.,Preferences_Interests
conversation_49_user_2,8a6a67a4e0de78006600b2f02c6bcf7f3428b702ea14a11f9a35ec78ece87be9,"I have 5 children , though 2 have passed away.",Personal_Background
conversation_50_user_1,41847b113c320b14f4e124ac101a84c440dd6a75e7c9d6f6adbe78d1f4cc7851,I am vegan.,Personality_Traits
conversation_50_user_1,41847b113c320b14f4e124ac101a84c440dd6a75e7c9d6f6adbe78d1f4cc7851,I help around with bookkeeping and tours.,Preferences_Interests
conversation_50_user_1,41847b113c320b14f4e124ac101a84c440dd6a75e7c9d6f6adbe78d1f4cc7851,I work at the grocery store.,Personal_Background
conversation_50_user_1,41847b113c320b14f4e124ac101a84c440dd6a75e7c9d6f6adbe78d1f4cc7851,Sometimes i volunteer at an urban farm.,Habits_Routines
conversation_50_user_1,41847b113c320b14f4e124ac101a84c440dd6a75e7c9d6f6adbe78d1f4cc7851,I decided to become vegan a year ago.,Demographics
conversation_50_user_2,c54f3baee449ac06442adb24122f6ddaf09eca6ae89398ae52a766a9e826fab4,I like to go fishing.,Preferences_Interests
conversation_50_user_2,c54f3baee449ac06442adb24122f6ddaf09eca6ae89398ae52a766a9e826fab4,I am an athlete.,Preferences_Interests
conversation_50_user_2,c54f3baee449ac06442adb24122f6ddaf09eca6ae89398ae52a766a9e826fab4,I like to play board games.,Preferences_Interests
conversation_50_user_2,c54f3baee449ac06442adb24122f6ddaf09eca6ae89398ae52a766a9e826fab4,I race cars for a living.,Uncategorized
conversation_50_user_2,c54f3baee449ac06442adb24122f6ddaf09eca6ae89398ae52a766a9e826fab4,I have 4 daughters.,Personal_Background
